Unnamed: 0,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND,Cluster #
2210,KO/TKO,4,1183,1,Carlos Condit,2,38,38%,209,2,66%,4,0,619.0,25,9,4,17,4,17,0,Hiromitsu Miura,0,46,40%,82,3,42%,0,3,262.0,40,2,4,19,5,22,1.0
2211,Submission,1,228,1,Carlos Condit,0,5,62%,38,0,,2,0,0.0,1,1,3,3,1,1,0,Carlo Prater,0,2,22%,11,1,100%,0,0,198.0,2,0,0,0,0,2,1.0
2212,Submission,1,141,1,Carlos Condit,0,3,60%,7,0,,1,0,1.0,2,1,0,0,2,1,0,Brock Larson,0,1,11%,7,1,50%,0,0,92.0,1,0,0,0,0,1,1.0
2213,Submission,2,599,1,Carlos Condit,0,32,40%,70,0,,1,0,69.0,14,12,6,17,11,4,0,John Alessio,0,3,12%,7,4,36%,0,0,172.0,2,1,0,2,0,1,1.0
2214,Submission,1,130,1,Carlos Condit,0,2,40%,13,1,100%,1,0,107.0,2,0,0,0,0,2,0,Kyle Jensen,0,0,0%,2,1,100%,1,0,6.0,0,0,0,0,0,0,1.0
2217,Submission,2,389,1,Bob Cook,0,22,46%,53,1,20%,2,0,68.0,12,7,3,15,7,0,0,Tiki Ghosn,0,24,38%,26,0,,0,0,127.0,12,10,2,15,9,0,1.0
2218,Submission,2,451,0,Mike Cook,0,8,72%,25,0,,1,2,,4,4,0,1,1,6,1,Daniel Puder,0,13,72%,18,1,33%,1,2,,9,2,2,3,0,10,1.0
2219,KO/TKO,2,423,1,Mike Cook,0,17,42%,50,1,33%,1,1,,10,6,1,8,5,4,0,Carlton Jones,0,22,45%,28,3,50%,2,0,,20,1,1,18,2,2,1.0
2220,KO/TKO,3,620,0,TJ Cook,0,26,48%,28,0,,0,0,218.0,13,9,4,13,12,1,1,Ovince Saint Preux,2,36,42%,39,2,100%,0,0,17.0,27,7,2,18,5,13,1.0
2221,Submission,1,268,0,TJ Cook,0,8,47%,10,1,50%,0,1,,6,2,0,7,0,1,1,Trevor Smith,0,11,57%,13,0,,2,2,,2,3,6,8,0,3,1.0
2222,Decision - Split,3,900,0,Amanda Cooper,0,51,48%,67,2,33%,2,0,329.0,28,9,14,38,2,11,1,Ashley Yoder,0,38,42%,59,1,50%,3,1,201.0,32,6,0,28,5,5,1.0
2223,Submission,1,147,0,Amanda Cooper,0,6,24%,6,0,,0,0,0.0,5,0,1,6,0,0,1,Mackenzie Dern,1,15,46%,16,0,,1,0,9.0,14,1,0,9,0,6,1.0
2224,KO/TKO,2,574,1,Amanda Cooper,0,40,66%,131,1,33%,1,0,480.0,34,6,0,4,2,34,0,Angela Magana,0,12,38%,17,0,0%,0,0,0.0,3,6,3,10,1,1,1.0
2225,Submission,1,199,0,Amanda Cooper,0,7,25%,8,0,0%,0,0,0.0,6,1,0,7,0,0,1,Cynthia Calvillo,0,13,50%,15,1,100%,3,0,107.0,3,6,4,13,0,0,1.0
2226,Decision - Unanimous,3,900,1,Amanda Cooper,0,69,40%,103,2,66%,1,0,183.0,60,7,2,56,3,10,0,Anna Elmose,1,63,48%,73,0,,0,0,134.0,39,13,11,46,3,14,1.0
2227,Submission,1,223,0,Amanda Cooper,0,1,25%,4,0,,2,1,26.0,1,0,0,1,0,0,1,Tatiana Suarez,0,16,84%,38,3,100%,1,0,178.0,15,1,0,1,0,15,1.0
2228,Submission,1,173,0,Kit Cope,0,2,50%,3,0,,2,0,0.0,1,1,0,2,0,0,1,Rob McCullough,0,8,100%,58,2,100%,0,0,139.0,4,2,2,3,1,4,1.0
2229,Submission,2,337,0,Kit Cope,0,8,53%,11,0,,0,0,15.0,6,1,1,1,5,2,1,Kenny Florian,0,10,50%,37,3,37%,2,0,259.0,6,3,1,1,3,6,1.0
2233,KO/TKO,3,792,0,Josh Copeland,0,9,25%,19,0,,0,0,0.0,7,2,0,6,3,0,1,Jared Rosholt,0,22,48%,51,2,33%,0,0,319.0,19,3,0,9,3,10,1.0
2234,Decision - Unanimous,3,900,0,Josh Copeland,0,20,35%,20,0,,0,0,10.0,13,6,1,13,7,0,1,Ruslan Magomedov,1,63,43%,65,1,100%,0,0,87.0,30,20,13,51,12,0,1.0
2241,Decision - Unanimous,3,900,0,Muhsin Corbbrey,0,36,51%,62,0,0%,1,1,257.0,18,10,8,27,7,2,1,Zachary Micklewright,0,85,71%,138,1,12%,0,0,243.0,50,34,1,44,34,7,1.0
2242,KO/TKO,2,402,0,Muhsin Corbbrey,0,5,10%,9,0,,0,0,0.0,4,0,1,5,0,0,1,Anthony Njokuani,1,32,45%,35,0,,0,0,52.0,21,2,9,23,1,8,1.0
2293,Decision - Unanimous,3,900,0,Patrick Cote,0,44,33%,51,0,0%,0,0,33.0,27,9,8,38,6,0,1,Thiago Alves,2,79,50%,103,1,100%,0,0,162.0,44,8,27,54,9,16,1.0
2294,KO/TKO,3,755,0,Patrick Cote,0,46,49%,57,0,0%,0,0,0.0,17,17,12,45,1,0,1,Donald Cerrone,3,73,61%,92,2,66%,1,0,283.0,42,14,17,48,8,17,1.0
2295,KO/TKO,2,374,1,Patrick Cote,1,42,66%,55,0,,1,1,90.0,31,4,7,13,9,20,0,Ben Saunders,0,11,40%,44,1,100%,0,0,94.0,4,7,0,7,3,1,1.0
2296,KO/TKO,3,686,1,Patrick Cote,1,60,64%,106,0,0%,0,0,160.0,48,3,9,31,9,20,0,Joshua Burkman,0,45,49%,49,1,100%,0,0,60.0,26,12,7,39,6,0,1.0
2297,Decision - Unanimous,3,900,1,Patrick Cote,0,21,43%,110,3,50%,1,1,382.0,11,6,4,8,6,7,0,Joe Riggs,0,21,60%,47,2,100%,0,0,260.0,15,3,3,9,9,3,1.0
2298,Decision - Unanimous,3,900,0,Patrick Cote,0,53,43%,55,0,0%,0,0,107.0,9,8,36,41,12,0,1,Stephen Thompson,1,64,47%,67,0,,0,0,39.0,46,9,9,52,8,4,1.0
2299,Decision - Unanimous,3,900,1,Patrick Cote,0,33,54%,127,3,33%,0,0,434.0,22,5,6,6,5,22,0,Kyle Noke,0,50,58%,67,0,,0,0,26.0,20,12,18,33,8,9,1.0
2300,Decision - Unanimous,3,900,1,Patrick Cote,0,72,53%,97,0,0%,0,0,222.0,52,9,11,55,15,2,0,Bobby Voelker,0,83,47%,153,4,80%,0,0,343.0,55,14,14,38,30,15,1.0
2301,DQ,1,86,1,Patrick Cote,0,14,42%,14,0,,0,0,0.0,9,3,2,8,6,0,0,Alessio Sakara,1,24,70%,24,0,,0,0,13.0,19,5,0,3,12,9,1.0
2302,Decision - Unanimous,3,900,0,Patrick Cote,0,51,38%,79,0,0%,0,0,70.0,19,17,15,43,8,0,1,Cung Le,0,55,48%,58,2,100%,0,0,73.0,27,22,6,46,9,0,1.0
2303,Decision - Unanimous,3,900,0,Patrick Cote,0,6,27%,28,0,,0,1,8.0,5,1,0,0,4,2,1,Tom Lawlor,0,49,65%,153,5,83%,3,0,782.0,33,6,10,5,11,33,1.0
2304,Submission,2,505,0,Patrick Cote,0,22,59%,35,2,100%,1,0,99.0,19,0,3,19,2,1,1,Alan Belcher,0,27,52%,44,1,100%,1,1,147.0,9,13,5,22,3,2,1.0
2305,KO/TKO,3,639,0,Patrick Cote,0,16,32%,18,0,0%,0,0,28.0,3,2,11,13,1,2,1,Anderson Silva,0,29,72%,32,1,100%,0,0,97.0,11,9,9,21,7,1,1.0
2306,Decision - Split,3,900,1,Patrick Cote,0,24,37%,39,0,,0,0,105.0,13,3,8,16,5,3,0,Ricardo Almeida,0,26,41%,36,2,18%,2,0,296.0,15,11,0,9,2,15,1.0
2307,KO/TKO,1,104,1,Patrick Cote,1,14,45%,14,0,,0,0,3.0,13,1,0,5,3,6,0,Drew McFedries,0,8,53%,8,0,,0,0,0.0,2,1,5,7,1,0,1.0
2308,KO/TKO,1,285,1,Patrick Cote,1,20,64%,32,0,0%,1,0,161.0,15,1,4,7,2,11,0,Kendall Grove,0,12,44%,25,0,0%,0,0,6.0,3,7,2,3,9,0,1.0
2309,Decision - Unanimous,3,900,1,Patrick Cote,0,50,58%,58,1,33%,0,0,147.0,24,10,16,28,19,3,0,Scott Smith,0,34,37%,35,0,0%,0,0,172.0,28,2,4,19,15,0,1.0
2310,Submission,1,138,0,Patrick Cote,0,0,0%,0,0,,0,0,0.0,0,0,0,0,0,0,1,Travis Lutter,0,0,,5,1,50%,1,0,117.0,0,0,0,0,0,0,1.0
2311,Decision - Split,3,900,0,Patrick Cote,0,26,41%,30,1,50%,0,0,121.0,18,4,4,8,15,3,1,Chris Leben,0,26,41%,185,1,20%,0,0,547.0,17,4,5,9,12,5,1.0
2312,Submission,3,755,0,Patrick Cote,2,37,68%,49,0,,0,1,281.0,28,5,4,14,5,18,1,Joe Doerksen,0,9,37%,35,4,66%,4,1,327.0,3,5,1,4,1,4,1.0
2313,Decision - Unanimous,3,900,0,Patrick Cote,0,11,40%,26,0,0%,0,0,0.0,11,0,0,7,2,2,1,Tito Ortiz,0,45,60%,166,2,66%,0,0,761.0,42,3,0,1,0,44,1.0
2314,Submission,1,234,0,JC Cottrell,0,1,16%,8,1,100%,0,0,157.0,1,0,0,1,0,0,1,Jason Gonzalez,0,4,22%,4,0,,1,0,7.0,3,1,0,4,0,0,1.0
2315,Decision - Unanimous,3,900,0,JC Cottrell,0,14,26%,39,0,,0,1,86.0,9,1,4,14,0,0,1,Michel Prazeres,0,48,62%,70,7,50%,1,1,403.0,31,14,3,40,2,6,1.0
2345,Decision - Unanimous,3,900,0,Ryan Couture,0,45,29%,47,0,0%,0,0,68.0,20,12,13,38,7,0,1,Al Iaquinta,0,80,45%,86,4,100%,0,0,53.0,55,19,6,62,13,5,1.0
2346,KO/TKO,2,525,0,Ryan Couture,0,29,37%,35,1,14%,0,0,188.0,7,12,10,15,14,0,1,Ross Pearson,1,28,68%,48,1,100%,0,0,10.0,22,6,0,22,3,3,1.0
2347,Decision - Split,3,900,1,Ryan Couture,0,44,29%,45,0,0%,0,0,2.0,17,10,17,36,8,0,0,KJ Noons,0,52,40%,54,0,,0,0,3.0,42,10,0,46,5,1,1.0
2348,Decision - Split,3,900,1,Ryan Couture,0,60,46%,80,4,30%,1,0,225.0,25,13,22,49,8,3,0,Joe Duarte,0,34,38%,34,3,50%,1,0,64.0,17,9,8,34,0,0,1.0
2349,KO/TKO,3,772,1,Ryan Couture,0,74,66%,90,2,66%,1,0,255.0,36,14,24,47,4,23,0,Conor Heun,0,36,51%,41,3,75%,1,0,153.0,10,15,11,23,3,10,1.0
2350,Decision - Majority,3,900,1,Ryan Couture,0,24,77%,110,2,66%,1,1,,22,0,2,3,1,20,0,Maka Watson,0,14,37%,60,2,100%,0,2,,10,2,2,3,0,11,1.0
2351,Decision - Unanimous,3,900,0,Ryan Couture,0,67,49%,86,0,0%,0,0,,11,28,28,40,27,0,1,Matt Ricehouse,0,63,54%,75,2,40%,0,0,,18,29,16,40,18,5,1.0
2352,Submission,3,881,1,Ryan Couture,0,54,60%,80,2,100%,5,0,,11,21,22,32,8,14,0,Lee Higgins,0,15,26%,17,0,0%,0,0,,7,8,0,9,6,0,1.0
2353,Submission,1,75,1,Ryan Couture,0,4,33%,4,1,100%,1,0,,2,1,1,2,2,0,0,Lucas Stark,0,2,25%,3,1,100%,0,0,,1,0,1,2,0,0,1.0
2367,Submission,1,101,0,Jeff Cox,0,2,50%,3,0,0%,0,0,73.0,0,0,2,0,2,0,1,Manvel Gamburyan,0,3,75%,5,1,20%,1,0,14.0,0,3,0,1,2,0,1.0
2368,Submission,1,112,0,Jeff Cox,0,0,0%,1,1,100%,0,0,12.0,0,0,0,0,0,0,1,Gleison Tibau,0,3,60%,4,0,,1,1,56.0,3,0,0,3,0,0,1.0
2374,KO/TKO,2,517,0,Andrew Craig,0,20,20%,24,0,,0,0,29.0,12,2,6,15,5,0,1,Lyman Good,1,55,51%,64,0,,0,0,26.0,41,7,7,42,4,9,1.0
2375,Decision - Unanimous,3,900,0,Andrew Craig,1,16,23%,56,0,0%,0,0,33.0,12,2,2,13,0,3,1,Cezar Ferreira,0,20,32%,31,2,50%,0,0,326.0,6,11,3,16,1,3,1.0
2376,Submission,2,432,0,Andrew Craig,0,26,38%,26,0,,0,0,0.0,16,2,8,26,0,0,1,Luke Barnatt,2,39,36%,42,1,100%,1,0,46.0,30,6,3,27,4,8,1.0
2377,Decision - Split,3,900,1,Andrew Craig,0,64,63%,120,2,66%,0,0,205.0,50,9,5,46,12,6,0,Chris Leben,0,30,45%,127,0,0%,0,0,301.0,17,7,6,24,6,0,1.0
2378,Decision - Unanimous,3,900,0,Andrew Craig,0,20,68%,90,0,0%,0,1,179.0,12,7,1,5,6,9,1,Ronny Markes,0,5,55%,28,2,16%,2,0,529.0,3,1,1,3,1,1,1.0
2379,KO/TKO,2,592,1,Andrew Craig,1,23,31%,30,0,0%,0,1,50.0,10,2,11,21,0,2,0,Rafael Natal,2,73,66%,79,2,40%,0,0,90.0,47,10,16,49,11,13,1.0
2380,Decision - Unanimous,3,900,1,Andrew Craig,0,36,45%,104,1,50%,0,0,236.0,30,4,2,24,3,9,0,Kyle Noke,0,36,57%,40,3,42%,1,0,209.0,20,9,7,29,1,6,1.0
2381,Submission,1,126,1,Paul Craig,0,2,40%,4,0,,1,0,0.0,2,0,0,2,0,0,0,Gadzhimurad Antigulov,0,11,68%,16,1,50%,0,0,101.0,9,2,0,1,0,10,1.0
2383,Submission,1,199,1,Paul Craig,1,18,66%,33,1,100%,1,0,128.0,16,2,0,1,6,11,0,Vinicius Moreira,0,1,33%,1,0,,0,0,51.0,0,0,1,1,0,0,1.0
2384,KO/TKO,1,199,0,Paul Craig,0,7,53%,21,0,0%,0,0,12.0,3,4,0,4,3,0,1,Alonzo Menifield,0,8,36%,8,0,,0,0,82.0,6,1,1,3,1,4,1.0
2385,Submission,3,860,1,Paul Craig,0,25,32%,31,1,6%,2,1,98.0,6,13,6,21,4,0,0,Kennedy Nzechukwu,0,40,55%,47,0,,0,0,264.0,33,7,0,11,7,22,1.0
2386,Submission,3,891,0,Paul Craig,0,12,54%,45,3,42%,0,1,258.0,7,5,0,8,1,3,1,Jimmy Crute,0,17,44%,49,1,100%,4,2,505.0,16,0,1,2,0,15,1.0
2387,Submission,3,899,1,Paul Craig,0,18,36%,34,2,28%,1,0,107.0,2,10,6,12,6,0,0,Magomed Ankalaev,0,59,61%,89,0,,0,2,402.0,36,19,4,20,8,31,1.0
2388,KO/TKO,1,296,0,Paul Craig,0,17,58%,17,0,0%,0,0,0.0,1,3,13,17,0,0,1,Khalil Rountree Jr.,1,15,31%,15,0,,0,0,4.0,14,1,0,13,0,2,1.0
2389,KO/TKO,1,250,0,Paul Craig,0,12,50%,29,0,0%,0,0,6.0,2,7,3,4,8,0,1,Tyson Pedro,1,23,65%,34,0,,0,0,157.0,18,3,2,4,8,11,1.0
2390,Submission,2,419,1,Paul Craig,0,31,63%,57,1,50%,3,0,128.0,21,9,1,14,12,5,0,Henrique da Silva,0,16,66%,23,1,33%,0,0,201.0,7,7,2,6,10,0,1.0
2393,KO/TKO,2,415,0,Alberto Crane,1,4,15%,12,0,0%,2,0,45.0,3,1,0,4,0,0,1,Kurt Pellegrino,0,23,45%,37,1,50%,0,0,122.0,19,1,3,16,1,6,1.0
2394,KO/TKO,3,710,0,Alberto Crane,0,4,66%,14,0,0%,3,2,225.0,0,2,2,4,0,0,1,Roger Huerta,0,26,40%,97,0,,0,0,392.0,20,4,2,3,0,23,1.0
2400,KO/TKO,2,503,0,Paul Creighton,0,6,75%,8,3,37%,0,0,106.0,2,4,0,1,4,1,1,BJ Penn,0,39,69%,91,0,,0,0,208.0,17,14,8,2,20,17,1.0
2405,Submission,3,836,0,Daron Cruickshank,0,32,55%,54,3,37%,0,0,177.0,18,11,3,22,9,1,1,Paul Felder,0,46,52%,69,2,50%,3,0,372.0,32,8,6,11,14,21,1.0
2406,Submission,1,87,0,Daron Cruickshank,0,6,31%,6,0,,0,0,3.0,3,3,0,5,1,0,1,James Krause,0,10,66%,10,1,100%,1,0,10.0,5,3,2,9,1,0,1.0
2407,Submission,2,458,0,Daron Cruickshank,0,17,39%,18,0,0%,0,0,24.0,10,2,5,11,6,0,1,Beneil Dariush,0,27,52%,30,1,100%,2,0,129.0,13,11,3,18,2,7,1.0
2409,Decision - Unanimous,3,900,1,Daron Cruickshank,0,42,40%,54,6,50%,0,0,176.0,28,6,8,29,2,11,0,Anthony Njokuani,0,40,43%,44,0,0%,0,0,0.0,10,10,20,38,2,0,1.0
2410,Decision - Unanimous,3,900,0,Daron Cruickshank,1,19,22%,23,2,66%,1,0,24.0,6,7,6,17,0,2,1,Jorge Masvidal,0,51,55%,99,2,50%,2,0,450.0,35,11,5,23,8,20,1.0
2411,KO/TKO,1,201,1,Daron Cruickshank,1,24,53%,26,0,,0,0,13.0,21,3,0,6,0,18,0,Erik Koch,0,6,28%,6,0,,0,0,0.0,1,1,4,6,0,0,1.0
2412,KO/TKO,2,596,1,Daron Cruickshank,2,46,44%,51,1,100%,1,0,86.0,32,7,7,24,21,1,0,Mike Rio,0,10,26%,14,0,0%,1,0,2.0,7,1,2,6,4,0,1.0
2413,Submission,2,469,0,Daron Cruickshank,0,8,30%,9,0,0%,0,0,0.0,1,4,3,8,0,0,1,Adriano Martins,0,16,72%,38,1,100%,1,0,244.0,11,3,2,10,0,6,1.0
2414,Decision - Split,3,900,1,Daron Cruickshank,0,44,30%,44,0,0%,0,0,0.0,15,25,4,44,0,0,0,Yves Edwards,0,48,38%,48,0,,0,0,0.0,10,13,25,48,0,0,1.0
2415,Decision - Unanimous,3,900,0,Daron Cruickshank,0,51,25%,51,0,0%,0,0,2.0,32,7,12,50,0,1,1,John Makdessi,0,86,44%,88,0,,0,0,11.0,58,17,11,85,1,0,1.0
2416,KO/TKO,2,477,1,Daron Cruickshank,1,52,57%,55,0,,0,0,1.0,28,21,3,30,22,0,0,Henry Martinez,0,21,20%,29,0,0%,0,0,129.0,16,1,4,17,4,0,1.0
2417,Decision - Unanimous,3,900,1,Daron Cruickshank,0,17,56%,59,4,80%,0,2,496.0,11,3,3,8,0,9,0,Chris Tickle,0,16,40%,52,1,25%,2,1,303.0,11,3,2,11,1,4,1.0
2428,KO/TKO,1,195,0,Marcio Cruz,0,0,0%,0,0,0%,2,0,51.0,0,0,0,0,0,0,1,Andrei Arlovski,0,7,63%,32,0,,1,0,83.0,5,0,2,2,0,5,1.0
2429,Decision - Split,3,900,0,Marcio Cruz,0,40,37%,51,0,0%,0,0,69.0,14,5,21,34,6,0,1,Jeff Monson,0,32,29%,154,2,100%,0,0,369.0,16,11,5,16,10,6,1.0
2430,KO/TKO,1,250,1,Marcio Cruz,0,31,70%,72,1,50%,0,0,217.0,22,9,0,1,0,30,0,Frank Mir,0,3,50%,6,1,100%,0,0,15.0,0,3,0,0,2,1,1.0
2431,Submission,2,362,1,Marcio Cruz,0,12,42%,19,0,0%,1,0,27.0,2,1,9,11,1,0,0,Keigo Kunihara,0,1,10%,10,2,40%,1,0,195.0,1,0,0,0,0,1,1.0
2448,Decision - Unanimous,3,900,0,Jay Cucciniello,0,14,21%,18,0,0%,0,0,0.0,8,5,1,13,1,0,1,Brad Katona,0,71,63%,117,2,28%,0,0,499.0,42,8,21,50,0,21,1.0
2450,KO/TKO,2,481,0,Josh Culibao,0,12,42%,12,0,0%,0,0,10.0,7,4,1,9,3,0,1,Jalin Turner,0,55,60%,90,0,0%,3,0,261.0,38,17,0,14,9,32,1.0
2451,Decision - Unanimous,3,900,1,Zak Cummings,1,54,38%,54,0,,0,0,0.0,34,11,9,54,0,0,0,Alessio Di Chirico,0,53,33%,53,0,0%,0,0,0.0,33,12,8,52,1,0,1.0
2452,Decision - Unanimous,3,900,0,Zak Cummings,0,17,24%,24,0,,0,0,0.0,6,2,9,17,0,0,1,Omari Akhmedov,0,26,33%,47,2,66%,0,0,219.0,14,5,7,21,0,5,1.0
2453,Submission,3,841,1,Zak Cummings,1,34,34%,41,0,0%,1,0,26.0,10,11,13,28,6,0,0,Trevin Giles,0,31,48%,36,0,,0,0,23.0,21,7,3,29,2,0,1.0
2454,Decision - Unanimous,3,900,1,Zak Cummings,1,56,40%,63,0,0%,0,0,125.0,30,9,17,48,4,4,0,Trevor Smith,0,54,52%,73,0,,0,1,126.0,42,11,1,41,5,8,1.0
2455,Decision - Split,3,900,0,Zak Cummings,0,28,30%,62,0,,0,0,133.0,12,11,5,15,13,0,1,Michel Prazeres,0,30,39%,32,3,33%,0,0,164.0,20,4,6,29,1,0,1.0
2456,Submission,1,261,1,Zak Cummings,0,25,34%,25,0,,2,0,11.0,20,2,3,21,2,2,0,Nathan Coy,0,23,56%,23,1,100%,0,0,5.0,13,7,3,22,1,0,1.0
2457,Submission,2,542,1,Zak Cummings,0,24,30%,38,0,,1,0,70.0,14,3,7,22,2,0,0,Alexander Yakovlev,0,18,43%,18,1,50%,0,0,2.0,9,4,5,18,0,0,1.0
2458,Decision - Unanimous,3,900,0,Zak Cummings,0,35,23%,35,1,20%,0,0,9.0,23,8,4,35,0,0,1,Santiago Ponzinibbio,0,58,46%,60,0,,0,0,0.0,50,2,6,55,3,0,1.0
2459,Decision - Unanimous,3,900,1,Zak Cummings,1,56,35%,77,1,33%,1,0,212.0,38,11,7,51,1,4,0,Nicolas Dalby,0,57,38%,69,0,0%,0,0,7.0,29,11,17,52,4,1,1.0
2460,KO/TKO,1,43,1,Zak Cummings,1,14,46%,16,0,,0,0,1.0,14,0,0,2,12,0,0,Dominique Steele,0,2,100%,2,0,,0,0,0.0,1,1,0,2,0,0,1.0
2461,Submission,2,588,0,Zak Cummings,0,18,24%,21,0,0%,0,0,54.0,8,5,5,8,10,0,1,Gunnar Nelson,0,13,54%,23,1,100%,1,0,43.0,9,4,0,9,2,2,1.0
2462,Decision - Unanimous,3,900,1,Zak Cummings,0,28,33%,50,3,100%,1,1,393.0,17,5,6,12,3,13,0,Yan Cabral,0,23,60%,44,1,11%,2,1,247.0,21,0,2,8,0,15,1.0
2463,Submission,1,259,1,Zak Cummings,0,5,45%,12,2,66%,1,0,180.0,3,0,2,2,2,1,0,Ben Alloway,0,6,66%,10,0,,0,0,0.0,1,4,1,3,3,0,1.0
2464,Submission,2,463,0,Zak Cummings,0,6,31%,7,0,0%,0,0,,4,0,2,5,1,0,1,Tim Kennedy,0,44,59%,87,1,100%,4,0,,36,5,3,9,3,32,1.0
2465,KO/TKO,1,219,0,Patrick Cummins,0,22,66%,22,1,50%,0,0,10.0,21,0,1,18,4,0,1,Ed Herman,1,11,31%,14,0,,0,0,4.0,11,0,0,8,1,2,1.0
2466,Submission,1,160,0,Patrick Cummins,0,3,60%,6,0,0%,0,0,86.0,0,3,0,0,3,0,1,Misha Cirkunov,0,11,61%,65,1,100%,2,0,39.0,2,9,0,1,9,1,1.0
2467,Decision - Unanimous,3,900,0,Patrick Cummins,0,31,31%,44,0,0%,0,0,30.0,24,6,1,18,12,1,1,Corey Anderson,0,64,53%,99,12,92%,0,0,482.0,56,6,2,38,16,10,1.0
2468,Decision - Split,3,900,1,Patrick Cummins,0,86,47%,92,1,9%,0,0,186.0,70,7,9,74,12,0,0,Gian Villante,0,72,36%,85,0,,0,0,0.0,66,3,3,67,0,5,1.0
2469,Decision - Unanimous,3,900,1,Patrick Cummins,0,73,60%,109,3,30%,0,0,459.0,62,10,1,23,17,33,0,Jan Blachowicz,1,53,53%,68,1,50%,0,0,72.0,43,9,1,37,11,5,1.0
2470,KO/TKO,1,292,0,Patrick Cummins,0,12,33%,14,0,0%,0,0,11.0,6,0,6,12,0,0,1,Rogerio Nogueira,1,30,51%,36,0,,0,0,12.0,30,0,0,23,2,5,1.0
2471,KO/TKO,2,372,0,Patrick Cummins,0,33,36%,38,4,66%,0,0,84.0,23,7,3,22,11,0,1,Glover Teixeira,0,54,52%,59,0,0%,0,0,14.0,51,3,0,50,4,0,1.0
2472,KO/TKO,3,645,1,Patrick Cummins,0,49,53%,102,8,57%,0,0,430.0,37,6,6,18,7,24,0,Rafael Cavalcante,0,23,51%,24,0,,0,0,3.0,20,1,2,15,1,7,1.0
2473,KO/TKO,1,294,0,Patrick Cummins,0,14,60%,15,1,33%,0,0,47.0,8,1,5,5,5,4,1,Ovince Saint Preux,1,18,43%,18,0,0%,0,0,4.0,13,5,0,11,0,7,1.0
2474,Decision - Unanimous,3,900,1,Patrick Cummins,0,62,65%,122,4,50%,0,0,674.0,58,3,1,3,1,58,0,Antonio Carlos Junior,0,12,41%,14,1,50%,1,0,37.0,8,3,1,8,2,2,1.0
2475,Decision - Unanimous,3,900,1,Patrick Cummins,0,73,56%,115,10,58%,0,0,574.0,66,5,2,19,10,44,0,Kyle Kingsbury,0,22,25%,22,0,0%,0,0,16.0,7,4,11,16,6,0,1.0
2476,KO/TKO,2,448,1,Patrick Cummins,0,32,58%,49,3,60%,1,0,235.0,29,2,1,5,2,25,0,Roger Narvaez,0,3,13%,4,0,,0,0,0.0,3,0,0,3,0,0,1.0
2477,KO/TKO,1,79,0,Patrick Cummins,0,8,36%,8,0,0%,0,0,0.0,5,1,2,7,1,0,1,Daniel Cormier,1,18,48%,20,0,,0,0,9.0,16,2,0,4,5,9,1.0
2478,Decision - Unanimous,3,900,0,Luke Cummo,0,11,44%,42,1,50%,1,0,133.0,2,6,3,4,5,2,1,Tamdan McCrory,0,26,59%,44,4,57%,7,1,617.0,22,4,0,2,8,16,1.0
2479,Decision - Unanimous,3,900,0,Luke Cummo,0,16,41%,82,0,0%,0,0,40.0,9,7,0,6,7,3,1,Luigi Fioravanti,0,32,42%,129,13,81%,0,0,635.0,26,2,4,2,4,26,1.0
2480,KO/TKO,1,105,1,Luke Cummo,1,6,31%,6,0,,0,0,2.0,4,2,0,5,0,1,0,Edilberto de Oliveira,0,5,31%,5,0,,0,0,0.0,1,0,4,5,0,0,1.0
2481,KO/TKO,2,465,1,Luke Cummo,1,38,42%,43,0,0%,0,0,29.0,19,16,3,31,7,0,0,Josh Haynes,0,9,16%,15,1,25%,0,0,23.0,4,3,2,7,2,0,1.0
2482,Decision - Majority,3,900,0,Luke Cummo,2,13,61%,30,0,,3,0,115.0,9,3,1,6,4,3,1,Jonathan Goulet,0,18,52%,65,6,66%,0,1,693.0,14,3,1,2,0,16,1.0
2483,Decision - Unanimous,3,900,1,Luke Cummo,0,43,39%,97,3,75%,3,0,245.0,18,13,12,22,13,8,0,Jason Von Flue,0,17,29%,29,2,22%,1,0,247.0,9,5,3,10,7,0,1.0
2484,Decision - Unanimous,3,900,0,Luke Cummo,0,20,51%,66,1,100%,1,0,122.0,17,3,0,8,3,9,1,Joe Stevenson,0,20,60%,58,5,55%,2,1,583.0,15,5,0,2,2,16,1.0
2485,Submission,1,203,0,Larry Cureton,0,6,85%,11,0,,1,1,,2,4,0,0,0,6,1,Marco Ruas,0,1,100%,2,1,100%,3,0,,1,0,0,0,1,0,1.0
2486,Submission,1,175,0,Larry Cureton,0,1,50%,15,0,,0,0,,0,1,0,0,1,0,1,Todd Medina,0,4,100%,64,1,100%,1,0,,3,1,0,0,0,4,1.0
